"id","preco_previsto"
2.13e+38,166284.003039985
8.82e+37,226055.596412024
3.06e+38,208539.729416228
1.37e+38,124947.575068551
1.09e+38,78898.3354050544
2.24e+38,82529.6200181994
2.16e+38,117942.058245752
1.08e+38,193660.744136447
1.46e+38,222239.927042718
1.52e+38,87825.5204969437
2.57e+38,296959.873216975
2.41e+38,233971.602025078
1.98e+38,96354.2341141222
2.96e+37,88265.2880742278
5.53e+37,76368.4170025466
6.8e+37,230815.646235226
1.85e+38,98735.1961115271
1.93e+38,119949.191137348
1.86e+38,75630.3864261437
7.24e+37,94889.3966142607
4.13e+37,113041.926141442
2.18e+38,148761.530873942
1.98e+38,137529.944182495
9.37e+37,136196.46168153
2.15e+38,238007.804425007
7.54e+37,90370.632427138
1.43e+38,84432.3097089993
1.05e+38,128037.626547545
3.3e+38,88073.9791568141
2.46e+38,101316.610220683
1.25e+38,89571.1279696359
9.31e+37,62984.8869136467
2.63e+38,81677.8701582774
2.21e+37,119079.065629573
2.68e+38,63958.5747506207
8.9e+37,48017.3963134137
3.83e+37,140278.707169987
1.76e+38,135008.639207029
2.62e+38,89456.0393315377
2.67e+38,89157.3926806082
6.75e+37,127000.7785493
5.74e+37,336292.650196343
1.95e+38,84483.774138674
2.33e+38,91134.8172183724
2.87e+38,157653.749919215
1.43e+38,111503.0954069
1.83e+38,81553.2997828852
2.92e+38,92745.9076628173
1.5e+38,168639.913915142
3.3e+38,194503.821882557
2.8e+38,223363.45506937
2.6e+37,78154.4700124309
2.93e+38,252695.516611031
2.17e+38,122253.848241301
5.83e+37,95712.7477639219
1.74e+38,105718.90589844
2.94e+38,147257.601635483
1.24e+38,234469.299613423
1.54e+38,157425.952374264
9.07e+37,86753.654635412
1.47e+38,160376.911852101
1.41e+38,92553.1891770292
1.36e+38,248869.158997972
2.01e+38,227825.794999275
2.05e+38,125111.540407564
1.12e+38,123875.668595618
2.49e+38,172033.444037061
2.72e+36,103113.735458846
3.18e+38,76597.301941751
1.83e+38,131106.806561684
8.43e+37,173155.262294079
8.29e+36,196084.520561556
1.39e+38,88729.9653042526
5.77e+36,91407.5285391436
1.72e+38,124632.959749557
5.97e+37,45157.0258288971
2.51e+38,99766.1682646651
2.74e+38,72234.828028276
2.72e+38,94027.6647393777
1.7e+38,207453.799838119
2.86e+38,128232.409105635
3.09e+38,216788.560124647
1.91e+38,95030.5362593466
1.92e+37,89464.1088394238
1.38e+38,89345.8162554595
3.19e+38,128935.811258039
3.32e+38,140971.020292086
3.21e+38,47514.7914232923
3.24e+38,340311.232373392
2.82e+38,243846.516783135
3.11e+38,85987.2673697437
7.14e+37,73442.7756340239
1.88e+38,192146.302188778
1.27e+38,90020.6027491306
1.36e+38,103308.748063669
3.35e+37,244376.360479438
1.56e+38,126632.606173779
3.32e+38,128695.28118712
2.48e+38,118014.109335358
9.93e+37,88781.9316096767
1.56e+38,86557.6795093193
4.4e+37,108089.340282782
2.13e+38,129303.399394529
2.69e+38,100091.287692644
1.8e+38,125730.12252925
5.1e+37,148770.143294634
9.02e+37,146429.159979199
1.32e+38,124835.211024842
2.85e+38,107340.717623458
2.6e+37,139582.63171971
1.51e+38,100225.309644401
2.52e+38,93758.6438260245
2.4e+38,134659.410272161
7.75e+37,94548.097333078
2.24e+38,85354.8343596796
1.28e+38,118565.034376357
1.97e+38,79414.3902154979
2.23e+38,251997.752260407
3.15e+37,146156.035508729
2.17e+38,83164.4925702149
4.12e+37,73354.873826616
4.36e+37,226838.379898923
3.27e+38,170599.728822234
3.32e+38,55386.9423806318
1.25e+38,220838.212151422
1.25e+38,155322.99273795
1.28e+38,81597.7885392733
2.74e+38,65289.087727718
2.34e+38,126760.968066928
1.28e+38,123700.496600767
2.29e+38,80879.017708467
1.62e+38,154706.652807039
2.58e+38,195815.766071701
1.69e+38,382916.280575483
7.56e+37,154173.032510948
8.39e+37,122321.175529739
2.87e+38,345480.966168504
2.33e+38,94901.5139811483
2.03e+38,123675.552121661
1.21e+37,71342.6859643903
2.06e+38,144485.536449107
2.02e+38,180335.571154284
5.62e+37,140203.675889624
3.38e+37,142419.768525587
3.26e+37,220670.377512745
2.14e+37,130899.947189375
1.94e+38,119171.216670199
2.87e+38,195882.895832781
3.4e+38,88745.8011055673
2.75e+38,139635.164356987
1.53e+38,192513.847449378
7.39e+37,105910.528332425
2.28e+38,150035.013886253
4.4e+35,95405.8121643486
1.79e+38,75186.1732990861
6.11e+37,86551.5121514953
3e+38,116045.588778472
3.15e+37,84284.3862269488
2.63e+38,126167.88371336
3.08e+38,35307.4597956864
2.36e+38,132412.354629929
2.44e+38,125858.166235448
9.58e+37,153041.005690967
2.7e+38,162111.597039164
2.29e+38,139212.998530704
3.08e+38,79764.8809248297
5.37e+37,68173.3296810859
1.04e+38,226058.693761963
2.33e+38,189480.435149275
1.04e+37,81825.2278818109
2.83e+38,130471.179352677
2.64e+38,235167.72374724
2.64e+38,93804.9239013171
1.15e+38,66896.3690102899
1.36e+38,216717.667408672
9.85e+36,58974.993088545
3.23e+38,132825.848186745
3.07e+38,139818.389445969
3.28e+38,114871.883477695
1.05e+38,113659.247318918
2.29e+38,130507.383422214
2.28e+38,86096.1127095449
6.44e+37,87096.2551010028
7.64e+37,82615.2383075339
3.04e+37,85738.4100059061
3.06e+37,131619.952007651
2.92e+37,156371.533204566
2.81e+38,131212.302208072
2.17e+38,55784.9765818083
2.46e+38,136360.412207988
6.67e+37,78272.2748853346
1.83e+38,121414.854775783
2.64e+38,244824.027420355
1.07e+38,271075.354103896
3.36e+38,43865.8824487833
2.42e+38,139640.032886163
1.08e+38,171993.062775276
1.39e+38,132222.277677765
3.04e+38,163321.495245332
2.88e+38,84145.0221806382
8.82e+37,84218.6252672644
3.1e+38,98053.6330613756
1.08e+38,124072.412125813
1.24e+38,126737.15442322
2.14e+38,157274.378019108
1.81e+37,48889.8822616851
5.39e+37,158230.982878815
2.85e+38,95405.4713920804
3.27e+38,155264.107072433
3.6e+36,131756.782139597
2.3e+38,87263.8134123007
5.42e+37,39232.9197422187
2.12e+38,132300.398245842
1.19e+38,234594.932351247
2.64e+38,130190.419678148
1.47e+38,162939.84523729
7.79e+37,81390.270346688
2.55e+38,145886.651258098
3.09e+38,141911.88309071
2.54e+38,124137.46094034
1.71e+38,137893.898267847
3.19e+38,63497.3374893931
1.35e+38,91780.7405387444
8.5e+37,136580.489316722
1e+38,76568.6112898132
3.11e+38,248357.38689312
3.15e+38,78281.1331259243
1.99e+38,85110.5216472952
1.17e+38,128081.938117339
2.67e+38,93709.9250235219
1.27e+38,91410.1717139728
2.3e+38,102443.440043227
9.04e+37,80549.1717324933
1.48e+38,125490.333012
2.57e+38,77622.9197072999
2.34e+38,126297.197380137
2.69e+38,168151.967251993
2.13e+38,125708.124209486
6.8e+37,69576.7165370598
3.16e+38,259814.367640026
9e+37,66477.2298604202
3.51e+37,119437.409364417
2.48e+38,119431.344188513
1.04e+38,85784.6128622955
1.53e+38,77442.8394716334
3.02e+38,321660.953615539
2.82e+38,96287.140991318
1.94e+37,126473.468796171
3.36e+38,94117.1382822597
1.25e+38,86159.5633994256
2.12e+38,123114.464982474
9.71e+37,224563.345194776
2.8e+38,97012.2416190289
4.57e+37,230209.045884942
1.75e+38,78731.3453681773
2.83e+38,136438.037790035
2.38e+37,114793.039690256
2.91e+38,111686.061556858
2.23e+38,71967.2180803743
2.93e+37,132361.178876763
3.26e+38,152116.138255008
8.51e+37,78621.065425321
2.58e+38,143469.591552719
2.63e+38,102818.345145902
2.12e+38,215512.411404832
4.83e+37,134040.210490868
8.18e+37,220100.739829206
1.37e+38,240373.369465292
1.56e+38,244618.494234171
2.78e+37,212705.501822788
3.15e+38,169912.447990746
7.57e+37,65771.6628388069
1.96e+38,79020.4807677095
1.33e+37,133408.582086681
3.42e+37,143590.840462527
3.36e+38,118404.374986871
7.02e+37,127959.073020173
1.79e+38,82433.1732945731
6.75e+37,256932.822604455
2.96e+38,234339.77765307
6.38e+37,115244.751739622
1.07e+38,87837.3436211939
1.03e+37,84192.0701892184
1.03e+37,76742.5158255046
2.4e+38,124653.656480865
1.09e+38,83983.5024148353
1.63e+38,125776.110816253
3.12e+38,80294.9178817603
2.06e+38,77585.796648309
1e+38,79593.0149133641
2.09e+38,58837.6645511388
3.15e+38,133809.576292843
3.92e+37,83481.1275568447
9.55e+37,76286.1311411476
4.55e+37,46794.1059008183
1.98e+38,167235.275888772
3.06e+38,81885.4516699627
8.26e+37,112887.339481334
2.59e+38,81503.9812323782
2.34e+38,100429.409018854
5.11e+37,142309.244236215
1.73e+38,241204.11414458
2.32e+38,87818.2257333091
1.39e+38,78363.744539462
1.11e+38,95115.194150618
1.07e+38,92577.46688986
3.24e+38,126246.181502965
1.29e+37,322267.295959093
1.03e+38,416406.837129034
2.05e+38,79068.3100954199
4.35e+37,86577.2428150104
7.91e+36,139475.101865264
2.29e+38,86751.6006959392
1.9e+38,103423.814912038
2.36e+38,61213.7372163599
4.24e+37,117521.8140487
3.4e+36,123313.4071768
1.16e+37,92333.7365345547
2.47e+38,65576.5855995652
1.09e+38,75800.920756103
2.52e+38,135558.85120595
2.28e+37,80265.0824727511
1.35e+37,38258.8657393239
2.49e+38,137152.685067081
1.18e+38,132695.523607245
1.71e+38,85610.1234371248
2.99e+38,167668.479985192
2.57e+38,92134.1280923829
3e+37,290981.42014245
5.86e+37,71104.4443073917
2.04e+38,168664.94468894
1.7e+38,141487.64664909
4.09e+37,127330.046971841
8.18e+37,221778.587688894
2.61e+38,43734.5020172497
1.24e+38,260351.964377802
3.93e+36,120291.600631517
2.32e+38,233763.447497439
3.09e+38,120906.923512241
1.35e+38,138730.171194141
7.85e+37,127679.705116507
2.67e+38,139761.429233076
5.51e+37,96904.9586871776
2.27e+38,84021.2560022575
1.21e+37,113836.244380457
7.1e+37,55065.7739390742
1.8e+38,150453.858869742
1.05e+38,250848.58719654
2.14e+37,139105.761808628
5.07e+37,205047.124601705
1.9e+38,73735.5750591154
3.33e+37,122428.109293086
1.36e+38,131909.533654568
1.61e+38,125511.312469661
3.09e+38,93628.8092698858
1.66e+38,165313.146129387
2.88e+38,196353.348088476
4.43e+37,126581.994699165
1.68e+38,231557.086120194
3.02e+38,74957.1930619166
3.71e+37,131903.967094665
2.35e+38,220810.7655997
1.69e+38,123435.873874748
7.87e+37,227805.042703434
2.95e+38,84022.6128862962
1.61e+37,113163.289148227
2.53e+38,91854.3334015802
1.75e+38,71465.2412653025
5.85e+36,253590.432573688
9.01e+37,169148.155263266
6.4e+37,98714.9854586045
1.43e+38,76152.7785859348
1.61e+38,78624.403120086
2.38e+38,172933.777783911
2.37e+38,95461.0716181748
3.03e+38,124387.130485912
3.23e+38,101922.968637776
1.27e+38,159943.940842784
2.45e+38,226499.564136696
3.2e+38,150459.288172941
3.19e+38,72472.6429024835
4.75e+37,220154.535374311
3.16e+38,67055.8654264576
1.31e+38,114205.247924812
1.52e+38,173345.516496461
1.09e+38,67433.6792140195
9.67e+37,244330.918940096
1.33e+38,115076.159730834
7.43e+37,128963.666061593
1.68e+38,36373.766092765
6.9e+37,74731.0175850097
2.02e+38,212668.784414534
1.53e+38,68365.4882818353
1.15e+38,87760.8092174805
1.76e+38,91191.0340630125
2.04e+38,163886.07107526
2.2e+38,129685.424285239
1.8e+38,104696.135703965
2.17e+38,79706.1910797789
9.24e+37,131749.844632898
3.16e+38,161925.743112009
5.06e+37,89582.4275308339
4.8e+37,68546.5604886171
3.19e+38,91188.6681929378
8.52e+37,67757.8094610826
2.88e+38,78569.6342111447
2.79e+38,219369.801758163
3.44e+37,90773.7578476995
2.79e+38,135455.010886184
1.18e+38,89737.6227087408
2.7e+38,94137.3213366312
1.28e+38,143118.255233323
3.03e+38,82743.8722796149
1.38e+38,74853.6496632925
2.77e+37,118541.780610631
6.95e+37,52814.4779219112
2.86e+38,116472.380149685
2.52e+38,91249.6956136835
6.33e+37,243492.150351722
9.41e+35,139232.990746802
6.43e+37,127133.925508542
2.41e+38,78839.4274948448
6.86e+37,75143.5563201082
5.18e+36,127438.744879633
2.68e+37,100505.608275536
1.63e+38,80595.0510552227
1.07e+38,140801.820670922
2.77e+38,332947.932660073
1.39e+38,107146.912782075
2.35e+38,90311.9422624265
7.92e+37,125058.491354795
2.87e+38,141223.107719032
2.07e+38,121072.756731654
2.95e+38,85390.6012471248
3.38e+38,77079.4422731054
8.1e+36,124507.590152027
3.22e+38,135293.886084186
2.39e+37,76541.0515529329
3.1e+38,88096.2117420463
6.71e+37,82003.869620491
4.42e+37,220176.738713624
1.38e+38,74769.0155768957
3.28e+38,80058.4929113523
2.85e+37,71535.8791224787
7.26e+37,79251.9296569689
2.27e+38,129167.733138294
3.19e+37,72802.1988891878
7.76e+37,107283.473570407
1.31e+38,137497.997989804
2.25e+38,90336.6281846406
9.88e+37,211824.920025995
7.98e+37,124183.583886202
3.11e+38,44796.2158170534
7.73e+37,129390.966656908
1.49e+38,126305.765285933
3.24e+38,122540.722653156
9.37e+37,127475.737158632
1.15e+38,113831.272284465
2.77e+38,91137.0383090477
1.32e+38,91997.9248435106
1.33e+38,88389.494276522
1.47e+38,86282.7171247397
1.76e+38,197349.091806453
1.87e+38,127635.430806988
2.66e+38,255976.298434885
2.61e+38,82404.9850182657
3.17e+38,108380.900095732
1.67e+38,61217.142685391
8.19e+37,312948.441586965
2.1e+38,76672.3150565706
7.16e+37,191699.33324063
2.9e+38,183281.727719948
3.24e+38,127256.993302467
1.97e+38,142619.406590489
2.91e+38,125275.539318663
3.22e+38,77832.3453555864
1.28e+38,234744.096339293
1.01e+38,65987.7983497356
3.3e+38,90287.8523464076
2.3e+38,133811.593316886
4.01e+37,130784.426996061
3.38e+38,173793.047644517
8.76e+37,125023.422110078
1.88e+38,95910.4422750959
1.4e+38,88115.7334680184
3.16e+38,160131.889961369
8.79e+37,92467.1803602261
3.18e+38,84130.5153520355
1.31e+38,131374.974259618
2.74e+38,80555.1710330295
1.81e+38,81636.5037439428
3.11e+38,85329.9043307675
1.17e+38,133938.269721558
2.32e+38,151179.665188224
1.96e+38,214980.310892711
2.6e+37,131505.19868799
7.35e+36,75959.9431979306
3.18e+38,139486.489382032
2.62e+38,115814.575268952
7.6e+37,89016.2718561225
9.7e+37,319985.649139154
2.07e+38,131521.001380759
3.17e+38,107981.054468981
4.45e+36,330289.420685415
8.02e+37,73149.8078301421
4.41e+37,75758.9002387136
6.48e+37,131769.505482173
1.61e+38,77659.5224868226
5.5e+36,77133.9773308689
8.91e+37,72453.1934225925
2.04e+38,72391.2226425344
1.84e+38,93494.1735471036
1.87e+38,117402.409585145
1.31e+38,255322.494103201
3.37e+38,252022.484071111
8.73e+37,139138.580603727
1.66e+38,122640.351953901
1.21e+38,153948.001481251
1.68e+38,129718.878084118
2.13e+38,71244.3575685377
2.65e+38,96322.5714263289
1.92e+38,34013.4156766061
2.06e+38,87465.3713595716
1.05e+37,220166.741054744
7.5e+37,124813.815617969
1.81e+38,102726.9885036
2.02e+38,55216.2202008836
3.11e+38,36361.4848609976
1.78e+38,164591.83127167
2.34e+38,252045.938379775
4.95e+37,130623.599279308
2.95e+38,121908.590526012
2.98e+38,122629.555799317
1.15e+38,133615.097919395
7.2e+37,124385.919450313
2.23e+38,234897.678853363
4.46e+37,112157.995362867
1.83e+38,86265.6874562914
6.42e+37,85556.0612407691
2.46e+38,131048.589587811
1.07e+38,73867.485302935
1.65e+38,171490.659608684
3.07e+38,130031.806762121
2.37e+38,117039.852014579
2.12e+37,22608.8904493477
2.55e+38,94310.9469400275
3.73e+37,117561.71129993
3.27e+38,90389.683357357
1.81e+38,141110.161784347
8.52e+37,134620.823424302
2.17e+38,75610.9661030945
2.57e+38,162264.859555417
2.83e+37,128398.032564139
3.03e+38,139118.130870331
4.64e+37,88106.673876526
2.4e+38,133062.120557296
1.58e+38,84090.274348025
7.86e+36,111619.66331466
1.7e+38,85538.709697533
2.19e+38,190280.006884948
2.93e+38,133961.68796575
1.06e+37,230211.800947998
1.97e+38,235545.495515677
2.78e+38,137827.745513969
3.2e+38,79971.039166566
4.62e+37,135510.428236891
8.79e+37,121638.277547928
2.9e+38,113724.104886069
3.82e+37,120897.746858411
2.35e+38,83894.8005858263
1.99e+38,126187.152495703
1.04e+38,172103.338790032
1.79e+37,130184.550814275
2.58e+38,119229.699071696
4.72e+36,132137.910360292
3.14e+38,131120.206787477
8.23e+37,97201.2642854849
1.24e+38,137310.506279184
9.99e+36,163832.356835051
1.77e+38,128098.009578158
1.58e+38,82354.0175080973
3.01e+38,137000.511824182
6.97e+37,97563.8699751065
3.28e+38,23826.0265376216
2.01e+37,144859.785537468
2.7e+38,76740.6824389216
2.07e+38,240778.972644061
1.28e+38,67914.6518495291
2.99e+37,29972.269585238
1.9e+38,133063.016061596
3.19e+38,152279.14133717
2.3e+38,86228.9246628479
2.75e+38,76115.2773818831
2.1e+38,184265.556365507
1.73e+38,71576.3843671414
1.9e+38,182507.285503704
2.47e+38,100548.282434879
2.67e+38,240351.124657016
6.96e+37,130949.598907181
2.54e+38,85021.74475922
1.6e+38,123042.101699156
1.83e+37,102237.173098521
2.33e+38,243616.095007643
1.34e+38,138184.553807345
1.46e+38,85470.2246496047
1.19e+38,143451.964538522
2.01e+38,144273.290084045
2.53e+38,128189.875625521
1.55e+38,125684.879190797
4.95e+37,161000.834599708
3.4e+38,247654.380328504
1.41e+38,187474.437875221
5.21e+37,97987.9015218085
3.39e+38,107092.550103396
3.09e+38,79997.0999416439
1.86e+38,132862.425033469
3.35e+38,117447.55583023
1.07e+38,249342.513566536
2.45e+38,134766.236951116
2.96e+38,118830.506245925
2.01e+38,140590.014647498
1.08e+38,47441.7627578743
1.25e+38,78655.2573340817
2.13e+38,82206.9047537128
2.07e+38,53536.7834271242
3.18e+38,126843.817808972
1.59e+37,310981.365087315
1.44e+38,113958.101027215
3.25e+38,113336.526545914
2.13e+38,69599.205857869
2.14e+38,306801.987728124
1.83e+38,134434.797668926
2.48e+38,251579.541146328
3.2e+38,86643.4791565153
1.29e+38,224875.955826183
1.26e+38,140553.007302441
5.22e+36,156031.239246168
1.37e+38,168544.657475099
1.87e+38,145978.772894974
1.89e+37,134594.050324937
1.94e+38,85625.8696189296
2.5e+38,187734.031581462
2.59e+38,127440.343875265
1.76e+38,190719.749749954
5.49e+37,336640.160199829
1.25e+38,80645.3987615658
9.12e+37,82047.6632421054
3.21e+38,131669.588370554
1.42e+38,70348.4561436955
5.47e+37,209251.694982952
1.46e+38,70160.3173096352
1.65e+38,85098.6166849176
3.66e+37,315786.509736595
2.71e+38,113566.017929428
1.84e+38,64576.7657883937
2.31e+38,229891.207309686
2.12e+38,120815.128767956
2.22e+37,201358.863092645
2.01e+38,79810.0336718305
1.27e+37,179253.511943647
3.04e+38,70170.3103892437
1.21e+38,92429.331533682
3.13e+38,88537.7032758224
2.25e+38,87540.6333848254
3.18e+38,126272.437775664
3.25e+38,139055.954785747
2.06e+38,134702.198048768
1e+38,214553.775107924
2.51e+38,240982.06434865
2.1e+38,195613.653027929
2.27e+38,128878.803532059
1.9e+38,89686.4557023203
1.28e+37,228858.88760587
1.42e+38,94337.8999877899
9.77e+37,100888.774401904
1.92e+38,90986.1909533763
2.86e+38,239942.359018099
2.71e+38,395165.418456706
1.71e+38,68387.7686604923
2.09e+38,213002.591826383
1.87e+38,137639.98888891
1.08e+38,144342.348868069
8.64e+37,105322.318896177
2.48e+38,134770.009635203
2.39e+38,135473.668819595
1.62e+37,162775.100132394
1.57e+38,143910.675741799
3.11e+38,141991.899822677
2.45e+38,128293.051436023
1.24e+38,113877.964823973
2.37e+38,238329.222249993
3.08e+38,92955.6621258299
2.95e+38,134136.957528245
2.24e+38,131926.500873682
1.92e+37,159196.933568157
2.4e+38,263317.631230627
2.05e+38,128804.550165413
1.43e+38,84196.0165477228
1.44e+36,248447.166031478
7.62e+37,355852.4635803
5.58e+37,80347.3273333496
1.27e+38,116095.843133811
1.35e+38,83456.9353721215
